index,Date,Student_ID,Student_Name,Course,Course_Code,Instructor,Department,Attendance
56,2023-01-02,ST21,Student_21,Biology,BIOL401,Prof. Brown,Biology,A
57,2023-01-03,ST23,Student_23,Mathematics,MATH101,Dr. Smith,Mathematics,D
58,2023-01-03,ST30,Student_30,Mathematics,MATH101,Dr. Smith,Mathematics,A
59,2023-01-03,ST6,Student_6,Mathematics,MATH101,Dr. Smith,Mathematics,D
60,2023-01-03,ST3,Student_3,Mathematics,MATH101,Dr. Smith,Mathematics,O
61,2023-01-03,ST21,Student_21,Mathematics,MATH101,Dr. Smith,Mathematics,OD
62,2023-01-03,ST19,Student_19,Mathematics,MATH101,Dr. Smith,Mathematics,A
63,2023-01-03,ST29,Student_29,Mathematics,MATH101,Dr. Smith,Mathematics,OD
64,2023-01-03,ST1,Student_1,Mathematics,MATH101,Dr. Smith,Mathematics,A
65,2023-01-03,ST15,Student_15,Mathematics,MATH101,Dr. Smith,Mathematics,O
66,2023-01-03,ST26,Student_26,Mathematics,MATH101,Dr. Smith,Mathematics,A
67,2023-01-03,ST24,Student_24,Mathematics,MATH101,Dr. Smith,Mathematics,P
68,2023-01-03,ST28,Student_28,Mathematics,MATH101,Dr. Smith,Mathematics,OD
69,2023-01-03,ST7,Student_7,Mathematics,MATH101,Dr. Smith,Mathematics,A
70,2023-01-03,ST17,Student_17,Mathematics,MATH101,Dr. Smith,Mathematics,O
71,2023-01-03,ST5,Student_5,Mathematics,MATH101,Dr. Smith,Mathematics,O
72,2023-01-03,ST8,Student_8,Mathematics,MATH101,Dr. Smith,Mathematics,O
73,2023-01-03,ST22,Student_22,Mathematics,MATH101,Dr. Smith,Mathematics,D
74,2023-01-03,ST9,Student_9,Mathematics,MATH101,Dr. Smith,Mathematics,S
75,2023-01-03,ST12,Student_12,Mathematics,MATH101,Dr. Smith,Mathematics,O
76,2023-01-03,ST20,Student_20,Mathematics,MATH101,Dr. Smith,Mathematics,O
77,2023-01-03,ST18,Student_18,Mathematics,MATH101,Dr. Smith,Mathematics,S
78,2023-01-03,ST27,Student_27,Mathematics,MATH101,Dr. Smith,Mathematics,D
79,2023-01-03,ST2,Student_2,Mathematics,MATH101,Dr. Smith,Mathematics,S
80,2023-01-03,ST13,Student_13,Mathematics,MATH101,Dr. Smith,Mathematics,D
81,2023-01-03,ST16,Student_16,Mathematics,MATH101,Dr. Smith,Mathematics,S
82,2023-01-03,ST14,Student_14,Mathematics,MATH101,Dr. Smith,Mathematics,OD
83,2023-01-03,ST11,Student_11,Mathematics,MATH101,Dr. Smith,Mathematics,A
84,2023-01-03,ST10,Student_10,Mathematics,MATH101,Dr. Smith,Mathematics,O
85,2023-01-04,ST10,Student_10,Biology,BIOL401,Prof. Brown,Biology,OD
86,2023-01-04,ST3,Student_3,Biology,BIOL401,Prof. Brown,Biology,S
87,2023-01-04,ST26,Student_26,Biology,BIOL401,Prof. Brown,Biology,OD
88,2023-01-04,ST15,Student_15,Biology,BIOL401,Prof. Brown,Biology,D
89,2023-01-04,ST4,Student_4,Biology,BIOL401,Prof. Brown,Biology,O
90,2023-01-04,ST20,Student_20,Biology,BIOL401,Prof. Brown,Biology,S
91,2023-01-04,ST21,Student_21,Biology,BIOL401,Prof. Brown,Biology,O
92,2023-01-04,ST25,Student_25,Biology,BIOL401,Prof. Brown,Biology,D
93,2023-01-04,ST14,Student_14,Biology,BIOL401,Prof. Brown,Biology,S
94,2023-01-04,ST28,Student_28,Biology,BIOL401,Prof. Brown,Biology,P
95,2023-01-04,ST7,Student_7,Biology,BIOL401,Prof. Brown,Biology,S
96,2023-01-04,ST8,Student_8,Biology,BIOL401,Prof. Brown,Biology,S
97,2023-01-04,ST22,Student_22,Biology,BIOL401,Prof. Brown,Biology,A
98,2023-01-04,ST13,Student_13,Biology,BIOL401,Prof. Brown,Biology,D
99,2023-01-04,ST16,Student_16,Biology,BIOL401,Prof. Brown,Biology,D
100,2023-01-04,ST9,Student_9,Biology,BIOL401,Prof. Brown,Biology,O
101,2023-01-04,ST17,Student_17,Biology,BIOL401,Prof. Brown,Biology,O
102,2023-01-04,ST18,Student_18,Biology,BIOL401,Prof. Brown,Biology,A
103,2023-01-04,ST27,Student_27,Biology,BIOL401,Prof. Brown,Biology,S
104,2023-01-04,ST1,Student_1,Biology,BIOL401,Prof. Brown,Biology,OD
105,2023-01-04,ST2,Student_2,Biology,BIOL401,Prof. Brown,Biology,D
106,2023-01-04,ST29,Student_29,Biology,BIOL401,Prof. Brown,Biology,D
107,2023-01-04,ST23,Student_23,Biology,BIOL401,Prof. Brown,Biology,P
108,2023-01-04,ST24,Student_24,Biology,BIOL401,Prof. Brown,Biology,A
109,2023-01-04,ST12,Student_12,Biology,BIOL401,Prof. Brown,Biology,D
110,2023-01-04,ST19,Student_19,Biology,BIOL401,Prof. Brown,Biology,A
111,2023-01-05,ST25,Student_25,Chemistry,CHEM501,Dr. Davis,Chemistry,P
112,2023-01-05,ST13,Student_13,Chemistry,CHEM501,Dr. Davis,Chemistry,D
113,2023-01-05,ST9,Student_9,Chemistry,CHEM501,Dr. Davis,Chemistry,OD
114,2023-01-05,ST24,Student_24,Chemistry,CHEM501,Dr. Davis,Chemistry,P
115,2023-01-05,ST12,Student_12,Chemistry,CHEM501,Dr. Davis,Chemistry,OD
116,2023-01-05,ST19,Student_19,Chemistry,CHEM501,Dr. Davis,Chemistry,OD
117,2023-01-05,ST17,Student_17,Chemistry,CHEM501,Dr. Davis,Chemistry,A
118,2023-01-05,ST20,Student_20,Chemistry,CHEM501,Dr. Davis,Chemistry,P
119,2023-01-05,ST16,Student_16,Chemistry,CHEM501,Dr. Davis,Chemistry,A
120,2023-01-05,ST23,Student_23,Chemistry,CHEM501,Dr. Davis,Chemistry,S
121,2023-01-05,ST21,Student_21,Chemistry,CHEM501,Dr. Davis,Chemistry,S
122,2023-01-05,ST18,Student_18,Chemistry,CHEM501,Dr. Davis,Chemistry,OD
123,2023-01-05,ST1,Student_1,Chemistry,CHEM501,Dr. Davis,Chemistry,A
124,2023-01-05,ST29,Student_29,Chemistry,CHEM501,Dr. Davis,Chemistry,OD
125,2023-01-05,ST10,Student_10,Chemistry,CHEM501,Dr. Davis,Chemistry,OD
126,2023-01-05,ST30,Student_30,Chemistry,CHEM501,Dr. Davis,Chemistry,OD
127,2023-01-05,ST6,Student_6,Chemistry,CHEM501,Dr. Davis,Chemistry,OD
128,2023-01-05,ST2,Student_2,Chemistry,CHEM501,Dr. Davis,Chemistry,S
129,2023-01-05,ST27,Student_27,Chemistry,CHEM501,Dr. Davis,Chemistry,S
130,2023-01-05,ST4,Student_4,Chemistry,CHEM501,Dr. Davis,Chemistry,D
131,2023-01-05,ST14,Student_14,Chemistry,CHEM501,Dr. Davis,Chemistry,OD
132,2023-01-05,ST11,Student_11,Chemistry,CHEM501,Dr. Davis,Chemistry,P
133,2023-01-05,ST5,Student_5,Chemistry,CHEM501,Dr. Davis,Chemistry,OD
134,2023-01-05,ST26,Student_26,Chemistry,CHEM501,Dr. Davis,Chemistry,O
135,2023-01-05,ST7,Student_7,Chemistry,CHEM501,Dr. Davis,Chemistry,A
136,2023-01-05,ST3,Student_3,Chemistry,CHEM501,Dr. Davis,Chemistry,OD
137,2023-01-05,ST15,Student_15,Chemistry,CHEM501,Dr. Davis,Chemistry,S
138,2023-01-05,ST8,Student_8,Chemistry,CHEM501,Dr. Davis,Chemistry,A
139,2023-01-05,ST28,Student_28,Chemistry,CHEM501,Dr. Davis,Chemistry,S
140,2023-01-06,ST9,Student_9,Computer Science,COMP301,Dr. Williams,Computer Science,S
141,2023-01-06,ST10,Student_10,Computer Science,COMP301,Dr. Williams,Computer Science,S
142,2023-01-06,ST20,Student_20,Computer Science,COMP301,Dr. Williams,Computer Science,O
143,2023-01-06,ST29,Student_29,Computer Science,COMP301,Dr. Williams,Computer Science,O
144,2023-01-06,ST6,Student_6,Computer Science,COMP301,Dr. Williams,Computer Science,A
145,2023-01-06,ST4,Student_4,Computer Science,COMP301,Dr. Williams,Computer Science,P
146,2023-01-06,ST25,Student_25,Computer Science,COMP301,Dr. Williams,Computer Science,S
147,2023-01-06,ST23,Student_23,Computer Science,COMP301,Dr. Williams,Computer Science,OD
148,2023-01-06,ST1,Student_1,Computer Science,COMP301,Dr. Williams,Computer Science,OD
149,2023-01-06,ST5,Student_5,Computer Science,COMP301,Dr. Williams,Computer Science,O
150,2023-01-06,ST18,Student_18,Computer Science,COMP301,Dr. Williams,Computer Science,D
151,2023-01-06,ST11,Student_11,Computer Science,COMP301,Dr. Williams,Computer Science,OD
152,2023-01-06,ST28,Student_28,Computer Science,COMP301,Dr. Williams,Computer Science,O
153,2023-01-06,ST15,Student_15,Computer Science,COMP301,Dr. Williams,Computer Science,P
154,2023-01-06,ST26,Student_26,Computer Science,COMP301,Dr. Williams,Computer Science,S
155,2023-01-06,ST22,Student_22,Computer Science,COMP301,Dr. Williams,Computer Science,OD
156,2023-01-06,ST17,Student_17,Computer Science,COMP301,Dr. Williams,Computer Science,A
157,2023-01-06,ST16,Student_16,Computer Science,COMP301,Dr. Williams,Computer Science,P
158,2023-01-06,ST12,Student_12,Computer Science,COMP301,Dr. Williams,Computer Science,S
159,2023-01-06,ST7,Student_7,Computer Science,COMP301,Dr. Williams,Computer Science,D
160,2023-01-07,ST19,Student_19,Chemistry,CHEM501,Dr. Davis,Chemistry,P
161,2023-01-07,ST14,Student_14,Chemistry,CHEM501,Dr. Davis,Chemistry,S
162,2023-01-07,ST20,Student_20,Chemistry,CHEM501,Dr. Davis,Chemistry,OD
163,2023-01-07,ST22,Student_22,Chemistry,CHEM501,Dr. Davis,Chemistry,S
164,2023-01-07,ST11,Student_11,Chemistry,CHEM501,Dr. Davis,Chemistry,S
165,2023-01-07,ST25,Student_25,Chemistry,CHEM501,Dr. Davis,Chemistry,OD
166,2023-01-07,ST10,Student_10,Chemistry,CHEM501,Dr. Davis,Chemistry,O
167,2023-01-07,ST16,Student_16,Chemistry,CHEM501,Dr. Davis,Chemistry,P
168,2023-01-07,ST4,Student_4,Chemistry,CHEM501,Dr. Davis,Chemistry,D
169,2023-01-07,ST26,Student_26,Chemistry,CHEM501,Dr. Davis,Chemistry,S
170,2023-01-07,ST23,Student_23,Chemistry,CHEM501,Dr. Davis,Chemistry,S
171,2023-01-07,ST24,Student_24,Chemistry,CHEM501,Dr. Davis,Chemistry,S
172,2023-01-07,ST5,Student_5,Chemistry,CHEM501,Dr. Davis,Chemistry,OD
173,2023-01-07,ST29,Student_29,Chemistry,CHEM501,Dr. Davis,Chemistry,A
174,2023-01-07,ST27,Student_27,Chemistry,CHEM501,Dr. Davis,Chemistry,D
175,2023-01-07,ST21,Student_21,Chemistry,CHEM501,Dr. Davis,Chemistry,O
176,2023-01-07,ST8,Student_8,Chemistry,CHEM501,Dr. Davis,Chemistry,O
177,2023-01-07,ST28,Student_28,Chemistry,CHEM501,Dr. Davis,Chemistry,OD
178,2023-01-07,ST7,Student_7,Chemistry,CHEM501,Dr. Davis,Chemistry,O
179,2023-01-07,ST17,Student_17,Chemistry,CHEM501,Dr. Davis,Chemistry,P
180,2023-01-07,ST9,Student_9,Chemistry,CHEM501,Dr. Davis,Chemistry,S
181,2023-01-07,ST30,Student_30,Chemistry,CHEM501,Dr. Davis,Chemistry,OD
182,2023-01-07,ST13,Student_13,Chemistry,CHEM501,Dr. Davis,Chemistry,D
183,2023-01-08,ST27,Student_27,Mathematics,MATH101,Dr. Smith,Mathematics,S
184,2023-01-08,ST4,Student_4,Mathematics,MATH101,Dr. Smith,Mathematics,P
185,2023-01-08,ST24,Student_24,Mathematics,MATH101,Dr. Smith,Mathematics,OD
186,2023-01-08,ST22,Student_22,Mathematics,MATH101,Dr. Smith,Mathematics,A
187,2023-01-08,ST25,Student_25,Mathematics,MATH101,Dr. Smith,Mathematics,P
188,2023-01-08,ST16,Student_16,Mathematics,MATH101,Dr. Smith,Mathematics,D
189,2023-01-08,ST10,Student_10,Mathematics,MATH101,Dr. Smith,Mathematics,O
190,2023-01-08,ST29,Student_29,Mathematics,MATH101,Dr. Smith,Mathematics,A
191,2023-01-08,ST9,Student_9,Mathematics,MATH101,Dr. Smith,Mathematics,P
192,2023-01-08,ST30,Student_30,Mathematics,MATH101,Dr. Smith,Mathematics,D
193,2023-01-08,ST20,Student_20,Mathematics,MATH101,Dr. Smith,Mathematics,P
194,2023-01-08,ST3,Student_3,Mathematics,MATH101,Dr. Smith,Mathematics,OD
195,2023-01-08,ST15,Student_15,Mathematics,MATH101,Dr. Smith,Mathematics,P
196,2023-01-08,ST13,Student_13,Mathematics,MATH101,Dr. Smith,Mathematics,S
197,2023-01-08,ST17,Student_17,Mathematics,MATH101,Dr. Smith,Mathematics,D
198,2023-01-08,ST5,Student_5,Mathematics,MATH101,Dr. Smith,Mathematics,D
199,2023-01-08,ST2,Student_2,Mathematics,MATH101,Dr. Smith,Mathematics,A
200,2023-01-08,ST14,Student_14,Mathematics,MATH101,Dr. Smith,Mathematics,P
201,2023-01-08,ST28,Student_28,Mathematics,MATH101,Dr. Smith,Mathematics,OD
202,2023-01-08,ST1,Student_1,Mathematics,MATH101,Dr. Smith,Mathematics,P
203,2023-01-08,ST7,Student_7,Mathematics,MATH101,Dr. Smith,Mathematics,D
204,2023-01-08,ST12,Student_12,Mathematics,MATH101,Dr. Smith,Mathematics,OD
205,2023-01-08,ST21,Student_21,Mathematics,MATH101,Dr. Smith,Mathematics,S
206,2023-01-08,ST18,Student_18,Mathematics,MATH101,Dr. Smith,Mathematics,P
207,2023-01-08,ST11,Student_11,Mathematics,MATH101,Dr. Smith,Mathematics,P
208,2023-01-08,ST6,Student_6,Mathematics,MATH101,Dr. Smith,Mathematics,OD
209,2023-01-08,ST23,Student_23,Mathematics,MATH101,Dr. Smith,Mathematics,A
210,2023-01-08,ST19,Student_19,Mathematics,MATH101,Dr. Smith,Mathematics,OD
211,2023-01-09,ST21,Student_21,Chemistry,CHEM501,Dr. Davis,Chemistry,A
212,2023-01-09,ST3,Student_3,Chemistry,CHEM501,Dr. Davis,Chemistry,OD
213,2023-01-09,ST12,Student_12,Chemistry,CHEM501,Dr. Davis,Chemistry,S
214,2023-01-09,ST15,Student_15,Chemistry,CHEM501,Dr. Davis,Chemistry,D
215,2023-01-09,ST27,Student_27,Chemistry,CHEM501,Dr. Davis,Chemistry,P
216,2023-01-09,ST22,Student_22,Chemistry,CHEM501,Dr. Davis,Chemistry,D
217,2023-01-09,ST2,Student_2,Chemistry,CHEM501,Dr. Davis,Chemistry,OD
218,2023-01-09,ST16,Student_16,Chemistry,CHEM501,Dr. Davis,Chemistry,P
219,2023-01-09,ST28,Student_28,Chemistry,CHEM501,Dr. Davis,Chemistry,OD
220,2023-01-09,ST9,Student_9,Chemistry,CHEM501,Dr. Davis,Chemistry,S
221,2023-01-09,ST17,Student_17,Chemistry,CHEM501,Dr. Davis,Chemistry,OD
222,2023-01-09,ST10,Student_10,Chemistry,CHEM501,Dr. Davis,Chemistry,OD
223,2023-01-09,ST29,Student_29,Chemistry,CHEM501,Dr. Davis,Chemistry,P
224,2023-01-09,ST30,Student_30,Chemistry,CHEM501,Dr. Davis,Chemistry,P
225,2023-01-09,ST24,Student_24,Chemistry,CHEM501,Dr. Davis,Chemistry,A
226,2023-01-09,ST13,Student_13,Chemistry,CHEM501,Dr. Davis,Chemistry,S
227,2023-01-09,ST18,Student_18,Chemistry,CHEM501,Dr. Davis,Chemistry,D
228,2023-01-09,ST23,Student_23,Chemistry,CHEM501,Dr. Davis,Chemistry,S
229,2023-01-09,ST19,Student_19,Chemistry,CHEM501,Dr. Davis,Chemistry,D
230,2023-01-09,ST4,Student_4,Chemistry,CHEM501,Dr. Davis,Chemistry,P
231,2023-01-09,ST14,Student_14,Chemistry,CHEM501,Dr. Davis,Chemistry,P
232,2023-01-09,ST20,Student_20,Chemistry,CHEM501,Dr. Davis,Chemistry,OD
233,2023-01-09,ST11,Student_11,Chemistry,CHEM501,Dr. Davis,Chemistry,P
234,2023-01-09,ST6,Student_6,Chemistry,CHEM501,Dr. Davis,Chemistry,O
235,2023-01-09,ST25,Student_25,Chemistry,CHEM501,Dr. Davis,Chemistry,A
236,2023-01-10,ST18,Student_18,Physics,PHYS201,Prof. Johnson,Physics,D
237,2023-01-10,ST24,Student_24,Physics,PHYS201,Prof. Johnson,Physics,P
238,2023-01-10,ST6,Student_6,Physics,PHYS201,Prof. Johnson,Physics,S
239,2023-01-10,ST8,Student_8,Physics,PHYS201,Prof. Johnson,Physics,O
240,2023-01-10,ST26,Student_26,Physics,PHYS201,Prof. Johnson,Physics,A
241,2023-01-10,ST12,Student_12,Physics,PHYS201,Prof. Johnson,Physics,A
242,2023-01-10,ST23,Student_23,Physics,PHYS201,Prof. Johnson,Physics,OD
243,2023-01-10,ST15,Student_15,Physics,PHYS201,Prof. Johnson,Physics,P
244,2023-01-10,ST29,Student_29,Physics,PHYS201,Prof. Johnson,Physics,A
245,2023-01-10,ST27,Student_27,Physics,PHYS201,Prof. Johnson,Physics,A
246,2023-01-10,ST22,Student_22,Physics,PHYS201,Prof. Johnson,Physics,OD
247,2023-01-10,ST30,Student_30,Physics,PHYS201,Prof. Johnson,Physics,P
248,2023-01-10,ST20,Student_20,Physics,PHYS201,Prof. Johnson,Physics,D
249,2023-01-10,ST13,Student_13,Physics,PHYS201,Prof. Johnson,Physics,O
250,2023-01-10,ST7,Student_7,Physics,PHYS201,Prof. Johnson,Physics,S
251,2023-01-10,ST21,Student_21,Physics,PHYS201,Prof. Johnson,Physics,S
252,2023-01-10,ST14,Student_14,Physics,PHYS201,Prof. Johnson,Physics,O
253,2023-01-10,ST2,Student_2,Physics,PHYS201,Prof. Johnson,Physics,OD
254,2023-01-10,ST3,Student_3,Physics,PHYS201,Prof. Johnson,Physics,D
255,2023-01-10,ST9,Student_9,Physics,PHYS201,Prof. Johnson,Physics,D
256,2023-01-10,ST10,Student_10,Physics,PHYS201,Prof. Johnson,Physics,D
257,2023-01-10,ST25,Student_25,Physics,PHYS201,Prof. Johnson,Physics,P
258,2023-01-10,ST4,Student_4,Physics,PHYS201,Prof. Johnson,Physics,S
259,2023-01-10,ST11,Student_11,Physics,PHYS201,Prof. Johnson,Physics,A
260,2023-01-11,ST4,Student_4,Physics,PHYS201,Prof. Johnson,Physics,S
261,2023-01-11,ST7,Student_7,Physics,PHYS201,Prof. Johnson,Physics,D
262,2023-01-11,ST10,Student_10,Physics,PHYS201,Prof. Johnson,Physics,A
263,2023-01-11,ST22,Student_22,Physics,PHYS201,Prof. Johnson,Physics,O
264,2023-01-11,ST1,Student_1,Physics,PHYS201,Prof. Johnson,Physics,OD
265,2023-01-11,ST9,Student_9,Physics,PHYS201,Prof. Johnson,Physics,S
266,2023-01-11,ST14,Student_14,Physics,PHYS201,Prof. Johnson,Physics,OD
267,2023-01-11,ST2,Student_2,Physics,PHYS201,Prof. Johnson,Physics,D
268,2023-01-11,ST12,Student_12,Physics,PHYS201,Prof. Johnson,Physics,P
269,2023-01-11,ST5,Student_5,Physics,PHYS201,Prof. Johnson,Physics,D
270,2023-01-11,ST3,Student_3,Physics,PHYS201,Prof. Johnson,Physics,D
271,2023-01-11,ST20,Student_20,Physics,PHYS201,Prof. Johnson,Physics,A
272,2023-01-11,ST27,Student_27,Physics,PHYS201,Prof. Johnson,Physics,P
273,2023-01-11,ST6,Student_6,Physics,PHYS201,Prof. Johnson,Physics,D
274,2023-01-11,ST24,Student_24,Physics,PHYS201,Prof. Johnson,Physics,OD
275,2023-01-11,ST30,Student_30,Physics,PHYS201,Prof. Johnson,Physics,S
276,2023-01-11,ST13,Student_13,Physics,PHYS201,Prof. Johnson,Physics,OD
277,2023-01-11,ST28,Student_28,Physics,PHYS201,Prof. Johnson,Physics,P
278,2023-01-11,ST18,Student_18,Physics,PHYS201,Prof. Johnson,Physics,D
279,2023-01-11,ST8,Student_8,Physics,PHYS201,Prof. Johnson,Physics,A
280,2023-01-11,ST15,Student_15,Physics,PHYS201,Prof. Johnson,Physics,P
281,2023-01-11,ST25,Student_25,Physics,PHYS201,Prof. Johnson,Physics,O
282,2023-01-11,ST21,Student_21,Physics,PHYS201,Prof. Johnson,Physics,O
283,2023-01-11,ST29,Student_29,Physics,PHYS201,Prof. Johnson,Physics,D
284,2023-01-11,ST17,Student_17,Physics,PHYS201,Prof. Johnson,Physics,OD
285,2023-01-11,ST16,Student_16,Physics,PHYS201,Prof. Johnson,Physics,D
286,2023-01-11,ST11,Student_11,Physics,PHYS201,Prof. Johnson,Physics,P
287,2023-01-11,ST26,Student_26,Physics,PHYS201,Prof. Johnson,Physics,OD
288,2023-01-12,ST17,Student_17,Mathematics,MATH101,Dr. Smith,Mathematics,D
289,2023-01-12,ST12,Student_12,Mathematics,MATH101,Dr. Smith,Mathematics,O
290,2023-01-12,ST26,Student_26,Mathematics,MATH101,Dr. Smith,Mathematics,P
291,2023-01-12,ST18,Student_18,Mathematics,MATH101,Dr. Smith,Mathematics,D
292,2023-01-12,ST25,Student_25,Mathematics,MATH101,Dr. Smith,Mathematics,S
293,2023-01-12,ST30,Student_30,Mathematics,MATH101,Dr. Smith,Mathematics,O
294,2023-01-12,ST11,Student_11,Mathematics,MATH101,Dr. Smith,Mathematics,OD
295,2023-01-12,ST28,Student_28,Mathematics,MATH101,Dr. Smith,Mathematics,A
296,2023-01-12,ST19,Student_19,Mathematics,MATH101,Dr. Smith,Mathematics,O
297,2023-01-12,ST20,Student_20,Mathematics,MATH101,Dr. Smith,Mathematics,OD
298,2023-01-12,ST16,Student_16,Mathematics,MATH101,Dr. Smith,Mathematics,A
299,2023-01-12,ST29,Student_29,Mathematics,MATH101,Dr. Smith,Mathematics,P
300,2023-01-12,ST24,Student_24,Mathematics,MATH101,Dr. Smith,Mathematics,S
301,2023-01-12,ST23,Student_23,Mathematics,MATH101,Dr. Smith,Mathematics,S
302,2023-01-12,ST8,Student_8,Mathematics,MATH101,Dr. Smith,Mathematics,A
303,2023-01-12,ST10,Student_10,Mathematics,MATH101,Dr. Smith,Mathematics,A
304,2023-01-12,ST14,Student_14,Mathematics,MATH101,Dr. Smith,Mathematics,A
305,2023-01-12,ST22,Student_22,Mathematics,MATH101,Dr. Smith,Mathematics,A
306,2023-01-12,ST1,Student_1,Mathematics,MATH101,Dr. Smith,Mathematics,O
307,2023-01-12,ST9,Student_9,Mathematics,MATH101,Dr. Smith,Mathematics,O
308,2023-01-12,ST21,Student_21,Mathematics,MATH101,Dr. Smith,Mathematics,O
309,2023-01-12,ST7,Student_7,Mathematics,MATH101,Dr. Smith,Mathematics,S
310,2023-01-12,ST27,Student_27,Mathematics,MATH101,Dr. Smith,Mathematics,S
311,2023-01-12,ST3,Student_3,Mathematics,MATH101,Dr. Smith,Mathematics,D
312,2023-01-13,ST15,Student_15,Mathematics,MATH101,Dr. Smith,Mathematics,A
313,2023-01-13,ST10,Student_10,Mathematics,MATH101,Dr. Smith,Mathematics,O
